date,sp500_adj_close
2000-02-18,85.9110932421134
2000-02-22,85.6928141458565
2000-02-23,86.7047292073985
2000-02-24,84.9587300837713
2000-02-25,84.6511764650513
2000-02-28,86.4269566195487
2000-02-29,87.2602743830981
2000-03-01,87.8951831553262
2000-03-02,87.954676646919
2000-03-03,89.6015004806892
2000-03-06,88.7285009188755
2000-03-07,87.0122148908798
2000-03-08,86.9031381987198
2000-03-09,89.4427732876321
2000-03-10,88.9665917084611
2000-03-13,87.9943584451833
2000-03-14,86.7444110056628
2000-03-15,88.7681827171398
2000-03-16,92.914901429951
2000-03-17,93.5273464949089
2000-03-20,93.0499631865554
2000-03-21,94.9594964199692
2000-03-22,95.53630530472
2000-03-23,97.1673649415942
2000-03-24,97.7442323853641
2000-03-27,96.7099018839317
2000-03-28,96.1529546908527
2000-03-29,96.2523802672501
2000-03-30,94.6412408810669
2000-03-31,95.7153533248621
2000-04-03,96.2723005179411
2000-04-04,95.5562255554109
2000-04-05,94.9594964199692
2000-04-06,95.784923349155
2000-04-07,96.3916463450294
2000-04-10,96.0136886130734
2000-04-11,95.7352150165339
2000-04-12,93.10960682059
2000-04-13,91.8167229733091
2000-04-14,86.5655065814214
2000-04-17,89.5889342009931
2000-04-18,91.9559304920693
2000-04-19,91.100648010779
2000-04-20,91.5382493767696
2000-04-24,90.5437008177
2000-04-25,94.3030650914736
2000-04-26,93.2388790379368
2000-04-27,92.9306173594671
2000-04-28,92.3537499156971
2000-05-01,93.6069103796344
2000-05-02,91.7371590885835
2000-05-03,89.5889342009931
2000-05-04,90.2652272211605
2000-05-05,91.3592013566275
2000-05-08,90.6729723985356
2000-05-09,89.9469716822582
2000-05-10,87.9180926217561
2000-05-11,89.9270514315672
2000-05-12,90.901738298965
2000-05-15,92.4730957427855
2000-05-16,93.3682187254577
2000-05-17,92.3935318580599
2000-05-18,91.2597757802301
2000-05-19,89.8276258551698
2000-05-22,89.1513328350025
2000-05-23,87.8385287370305
2000-05-24,89.2706786620908
2000-05-25,87.739044601614
2000-05-26,87.8385287370305
2000-05-30,90.7028285871511
2000-05-31,90.901738298965
2000-06-01,92.4930159934764
2000-06-02,94.1041553796597
2000-06-05,93.6466923219972
2000-06-06,93.2289526476784
2000-06-07,93.8753901157413
2000-06-08,93.5074262442179
2000-06-09,93.308516532404
2000-06-12,92.2145423969369
2000-06-13,93.9450276102085
2000-06-14,94.1041553796597
2000-06-15,94.3030650914736
2000-06-16,93.5302820839997
2000-06-19,94.7265768369278
2000-06-20,94.3876560060295
2000-06-21,94.3477795142652
2000-06-22,92.9122258107515
2000-06-23,92.114695975466
2000-06-26,93.3009731156391
2000-06-27,92.6131227734215
2000-06-28,92.8723493189872
2000-06-29,91.9950665001732
2000-06-30,92.69287575695
2000-07-03,93.9689234934067
2000-07-05,92.2742019425231
2000-07-06,92.99197879428
2000-07-07,94.4873178863422
2000-07-10,94.3278119192851
2000-07-11,94.5271943781065
2000-07-12,95.1453093495506
2000-07-13,95.5639831639775
2000-07-14,96.5011100695358
2000-07-17,96.3416041024788
2000-07-18,95.5540236113945
2000-07-19,94.7864209236722
2000-07-20,96.1023451518931
2000-07-21,94.2281500389724
2000-07-24,93.6897880510568
2000-07-25,93.9888910883868
2000-07-26,93.0717317778085
2000-07-27,92.7527198436944
2000-07-28,90.6591746769722
2000-07-31,91.2374131566521
2000-08-01,91.7956840413519
2000-08-02,92.254234347543
2000-08-03,92.8922582157714
2000-08-04,93.3907437119227
2000-08-07,94.5072854813223
2000-08-08,94.8661739072007
2000-08-09,94.0686440719153
2000-08-10,93.6100350675283
2000-08-11,94.0486764769352
2000-08-14,95.2449712298634
2000-08-15,95.1652182463348
2000-08-16,94.8262974154365
2000-08-17,95.8232097095432
2000-08-18,95.5041977754291
2000-08-21,96.0225921683646
2000-08-22,95.8630862013075
2000-08-23,96.2418835239701
2000-08-24,96.5409865613001
2000-08-25,96.5011100695358
2000-08-28,96.8300713478512
2000-08-29,96.8499808826592
2000-08-30,95.922871589856
2000-08-31,97.1989193263126
2000-09-01,97.2986399048213
2000-09-05,96.52101896632
2000-09-06,95.4244447919005
2000-09-07,96.2418835239701
2000-09-08,95.5839507589576
2000-09-11,95.4443536886847
2000-09-12,94.7465444319079
2000-09-13,94.9957527266947
2000-09-14,95.4742706278659
2000-09-15,93.3909472415367
2000-09-18,92.5313692871573
2000-09-19,93.3709283162978
2000-09-20,92.6813001373213
2000-09-21,91.2720601679915
2000-09-22,92.9311593010337
2000-09-25,92.2715352026826
2000-09-26,91.0921252372021
2000-09-27,91.5718732538538
2000-09-28,92.7512832193343
2000-09-29,91.8717451888062
2000-10-02,92.0116422691179
2000-10-03,91.1521231638286
2000-10-04,91.9117241901938
2000-10-05,92.231556201295
2000-10-06,90.2326061319128
2000-10-09,89.5529631083228
2000-10-10,88.07374005698
2000-10-11,87.3340991067635
2000-10-12,85.155272955682
2000-10-13,87.9937820542047
2000-10-16,88.3935720680811
2000-10-17,86.1947269917607
2000-10-18,85.8748949806596
2000-10-19,89.1131940930587
2000-10-20,89.4929651816963
2000-10-23,89.8927551955728
2000-10-24,89.2930701747581
2000-10-25,87.1942020264518
2000-10-26,87.4340760347777
2000-10-27,89.0931751678199
2000-10-30,89.8927551955728
2000-10-31,91.4419510943043
2000-11-01,91.1321042385897
2000-11-02,91.2820350887537
2000-11-03,91.331999245528
2000-11-06,91.9716632677303
2000-11-07,91.9517031915815
2000-11-08,89.9127741208116
2000-11-09,89.5729231844716
2000-11-10,87.39409703339
2000-11-13,86.7144540098001
2000-11-14,88.9932570888958
2000-11-15,89.2731100986093
2000-11-16,87.8738450500418
2000-11-17,87.4040719541522
2000-11-20,86.1547479903731
2000-11-21,86.5945170056371
2000-11-22,84.5255838542419
2000-11-24,86.2546660692972
2000-11-27,87.0142670956624
2000-11-28,85.5150839681708
2000-11-29,85.3551679626202
2000-11-30,84.6155270124037
2000-12-01,84.5755480110161
2000-12-04,85.2951700359937
2000-12-05,88.0937001331288
2000-12-06,86.6844499291747
2000-12-07,85.4950650429319
2000-12-08,85.6949600498701
2000-12-11,88.6734250777946
2000-12-12,88.293595140067
2000-12-13,87.0842399430511
2000-12-14,85.9748130595837
2000-12-15,84.0390809855157
2000-12-18,85.1620087326258
2000-12-19,83.4274960340596
2000-12-20,81.011216041516
2000-12-21,81.572679915071
2000-12-22,84.0190582212752
2000-12-26,84.9213813582451
2000-12-27,85.5430315923532
2000-12-28,85.8036817309744
2000-12-29,84.1794764708624
2001-01-02,82.6555030997844
2001-01-03,86.6258547770666
2001-01-04,85.6933749341933
2001-01-05,82.8961304741651
2001-01-08,83.5378034725137
2001-01-09,83.3171988623735
2001-01-10,84.7810449068142
2001-01-11,84.8612540316078
2001-01-12,84.7008357820206
2001-01-16,85.2422178574194
2001-01-17,85.6332469658831
2001-01-18,86.4854592917199
2001-01-19,85.9941880274542
2001-01-22,86.5656684165135
2001-01-23,87.2474459772589
2001-01-24,87.508155149796
2001-01-25,87.2875505396557
2001-01-26,87.1873186506216
2001-01-29,87.6525354244624
2001-01-30,88.4225410974618
2001-01-31,87.9220368004228
2001-02-01,88.5059521705171
2001-02-02,86.4975221024158
2001-02-05,87.132771954051
2001-02-06,86.8761066047495
2001-02-07,86.4269374309245
2001-02-08,85.4195063318061
2001-02-09,84.5981655355929
2001-02-12,85.5670981798293
2001-02-13,84.8676675532263
2001-02-14,84.7393348785756
2001-02-15,85.5606750331158
2001-02-16,83.6741551346248
2001-02-20,82.384395616309
2001-02-21,80.6069639775753
2001-02-22,80.7288786388965
2001-02-23,80.1834572319732
2001-02-26,81.8903099742726
2001-02-27,81.1331351945482
2001-02-28,79.5353662202951
2001-03-01,79.9524543108947
2001-03-02,79.3171999675485
2001-03-05,80.0422885306635
2001-03-06,80.9021329151427
2001-03-07,81.4796392553295
2001-03-08,81.5694734750983
2001-03-09,79.1567817179614
2001-03-12,75.7687489283535
2001-03-13,77.0135913367849
2001-03-14,75.4928295390636
2001-03-15,75.5120784456681
2001-03-16,74.0012670711322
2001-03-19,75.5068984590995
2001-03-20,73.4800828672231
2001-03-21,72.2318254494756
2001-03-22,71.4983121115676
2001-03-23,73.6602480565735
2001-03-26,74.5996600559106
2001-03-27,76.1245944433869
2001-03-28,74.0205694272079
2001-03-29,74.3036813735396
2001-03-30,75.0822350436352
2001-04-02,73.4800828672231
2001-04-03,71.0286032164491
2001-04-04,71.3245818988202
2001-04-05,74.0270050472442
2001-04-06,72.9009967425536
2001-04-09,73.7117195047642
2001-04-10,75.0564977109565
2001-04-11,75.1079730197471
2001-04-12,76.4720484345486
2001-04-16,75.667756788341
2001-04-17,76.7358586682379
2001-04-18,79.7857313037904
2001-04-19,80.847397563651
2001-04-20,80.1074479622734
2001-04-23,78.6532873790635
2001-04-24,78.2286239635992
2001-04-25,79.2516803638419
2001-04-26,79.6055706184732
2001-04-27,80.9310419645566
2001-04-30,81.4972665006533
2001-05-01,81.7482048508368
2001-05-02,81.6002132576346
2001-05-03,80.564284973886
2001-05-04,81.9347960087237
2001-05-07,81.2270206469277
2001-05-08,81.1884159347764
2001-05-09,80.847397563651
2001-05-10,81.0854646737618
2001-05-11,80.525680905168
2001-05-14,80.6865392344095
2001-05-15,81.0597312016831
2001-05-16,82.9707242924724
2001-05-17,83.0994090255656
2001-05-18,83.4790417603421
2001-05-21,84.7079923179808
2001-05-22,84.5986099409632
2001-05-23,83.1637562178621
2001-05-24,83.4082640954758
2001-05-25,82.4238117639511
2001-05-29,81.7675072069124
2001-05-30,80.6221965461462
2001-05-31,81.0404243415742
2001-06-01,81.5423061894076
2001-06-04,81.9347960087237
2001-06-05,82.8742131555274
2001-06-06,82.1857395063737
2001-06-07,82.4817181887448
2001-06-08,81.7160312546885
2001-06-11,81.1369399825524
2001-06-12,80.9953840093866
2001-06-13,80.3004798876632
2001-06-14,78.4988646698583
2001-06-15,78.6252594237765
2001-06-18,78.2445570083444
2001-06-19,78.5865455972104
2001-06-20,78.9995130837257
2001-06-21,79.8964282449311
2001-06-22,79.2705221296796
2001-06-25,78.5413772077972
2001-06-26,78.431683838319
2001-06-27,78.3865154489058
2001-06-28,78.8188408165982
2001-06-29,79.1092064532038
2001-07-02,80.096457747973
2001-07-03,80.0771005120586
2001-07-05,78.5155660542983
2001-07-06,76.8185270735611
2001-07-09,77.2379439608219
2001-07-10,76.3087688906349
2001-07-11,76.3861971890297
2001-07-12,78.1993886189312
2001-07-13,78.8769118790787
2001-07-16,77.8896605843095
2001-07-17,78.618805506192
2001-07-18,78.0832413318686
2001-07-19,78.7672185096006
2001-07-20,78.2961741532404
2001-07-23,76.7539969313945
2001-07-24,76.0119486911821
2001-07-25,76.8507869825427
2001-07-26,77.6573653649217
2001-07-27,77.9541862096372
2001-07-30,77.9799967178733
2001-07-31,78.3026280708249
2001-08-01,78.7930296630994
2001-08-02,79.115661016051
2001-08-03,78.6833356483586
2001-08-06,77.6251054559401
2001-08-07,77.9283750561383
2001-08-08,76.4829878854406
2001-08-09,76.7088285419813
2001-08-10,76.9733888324525
2001-08-13,76.9927460683668
2001-08-14,76.9604809972836
2001-08-15,76.295861055466
2001-08-16,76.5604213459371
2001-08-17,75.3344209141957
2001-08-20,76.0313059270965
2001-08-21,74.7343265977057
2001-08-22,75.5086399090014
2001-08-23,75.2376302177848
2001-08-24,76.7991653208078
2001-08-27,76.3410294448792
2001-08-28,75.2247275447176
2001-08-29,74.5536536853155
2001-08-30,73.1211698329478
2001-08-31,73.6567391693728
2001-09-04,73.1856948130127
2001-09-05,73.3663677254029
2001-09-06,71.4757479971066
2001-09-07,70.1529620310559
2001-09-10,71.0111627204325
2001-09-17,67.3009021614893
2001-09-18,67.1395864850135
2001-09-19,65.7845309310406
2001-09-20,63.6938810544397
2001-09-21,63.0092573234764
2001-09-24,65.2244252536053
2001-09-25,65.9045230115979
2001-09-26,65.6713466559351
2001-09-27,66.2413304243986
2001-09-28,67.6468650136642
2001-10-01,67.5367510241351
2001-10-02,68.3852547555141
2001-10-03,69.5316993954397
2001-10-04,69.5899959132691
2001-10-05,69.453977398007
2001-10-08,69.0005775972581
2001-10-09,68.6313827263331
2001-10-10,70.1599796817326
2001-10-11,71.2481329855113
2001-10-12,70.9242778355772
2001-10-15,70.7947377187344
2001-10-16,71.241654587092
2001-10-17,69.7260150762414
2001-10-18,69.5770391164305
2001-10-19,69.5316993954397
2001-10-22,70.9048471742914
2001-10-23,70.5421313494961
2001-10-24,70.354294714824
2001-10-25,71.6173278564362
2001-10-26,71.4554002814691
2001-10-29,69.5964697777163
2001-10-30,68.7609280248583
2001-10-31,68.5277516691954
2001-11-01,70.2830459341282
2001-11-02,70.7623502606101
2001-11-05,71.6885759894217
2001-11-06,72.8026390006158
2001-11-07,72.7054811602149
2001-11-08,72.9321784697482
2001-11-09,73.0099056488633
2001-11-12,72.5629842465336
2001-11-13,74.1952167930429
2001-11-14,74.2664655737387
2001-11-15,74.4024840890007
2001-11-16,74.0721505406473
2001-11-19,74.9854194726204
2001-11-20,74.35714436801
2001-11-21,73.8648832446895
2001-11-23,74.9271274887632
2001-11-26,75.0890550637302
2001-11-27,74.7651999137961
2001-11-28,73.4114827962302
2001-11-29,74.4024840890007
2001-11-30,73.8713616431088
2001-12-03,73.4309186391983
2001-12-04,74.6745211195248
2001-12-05,76.0411904999572
2001-12-06,76.0023239957033
2001-12-07,75.4971112572266
2001-12-10,74.0851021558035
2001-12-11,73.9361320253853
2001-12-12,74.0203324212373
2001-12-13,72.5824149078194
2001-12-14,73.2754642809681
2001-12-17,74.0332892180758
2001-12-18,74.4737322219863
2001-12-19,74.998376269459
2001-12-20,74.2599871753194
2001-12-21,74.7086982012077
2001-12-24,74.5657189425647
2001-12-26,74.9751694138802
2001-12-27,75.4301138765125
2001-12-28,75.391119769582
2001-12-31,74.2862518606602
2002-01-02,75.0856550999025
2002-01-03,75.9370528647714
2002-01-04,76.4439977023413
2002-01-07,75.9045599420741
2002-01-08,75.7290780118822
2002-01-09,75.1116526876775
2002-01-10,75.443114945132
2002-01-11,74.702202216362
2002-01-14,74.2342566851101
2002-01-15,74.8386861400828
2002-01-16,73.3243632103814
2002-01-17,73.8767968398806
2002-01-18,73.5388392475038
2002-01-22,73.0318996093214
2002-01-23,73.5908337731304
2002-01-24,73.8183063294083
2002-01-25,73.7988092759431
2002-01-28,74.0002842444459
2002-01-29,71.6735570068826
2002-01-30,72.7069378861767
2002-01-31,73.5583356510456
2002-02-01,73.2138775243591
2002-02-04,71.3940892750547
2002-02-05,70.9521413315778
2002-02-06,70.6466766618983
2002-02-07,70.2047287184214
2002-02-08,71.5500696023173
2002-02-11,72.4274701543488
2002-02-12,72.1999930486068
2002-02-13,72.9669033651518
2002-02-14,72.8304200913545
2002-02-15,72.0700103091192
2002-02-19,70.6856753182929
2002-02-20,71.875031325462
2002-02-21,70.3867111829232
2002-02-22,71.2576060012573
2002-02-25,72.4339661391944
2002-02-26,72.2844863462416
2002-02-27,72.5639540780696
2002-02-28,72.2389923549248
2002-03-01,73.9222914811208
2002-03-04,75.2286389080096
2002-03-05,74.9881652831122
2002-03-06,75.8785623542991
2002-03-07,75.7160814927267
2002-03-08,76.0345426815617
2002-03-11,76.1970235431341
2002-03-12,76.1515289018938
2002-03-13,75.417117357357
2002-03-14,75.3131270062569
2002-03-15,76.02868297177
2002-03-18,76.0417157151788
2002-03-19,76.5500937320887
2002-03-20,75.1096881559368
2002-03-21,75.1422784874366
2002-03-22,74.9793366064503
2002-03-25,74.0473090472083
2002-03-26,74.4774730059422
2002-03-27,74.6730052184284
2002-03-28,74.6404148869286
2002-04-01,74.6730052184284
2002-04-02,74.2623929818778
2002-04-03,73.7409770074189
2002-04-04,73.434645619397
2002-04-05,73.447683576946
2002-04-08,73.6041064791579
2002-04-09,73.0892094834735
2002-04-10,73.9169574977218
2002-04-11,72.0789678660555
2002-04-12,72.6199362144652
2002-04-15,72.0659351226467
2002-04-16,73.7800817553206
2002-04-17,73.6236588531087
2002-04-18,73.3042940699105
2002-04-19,73.5715161476581
2002-04-22,72.3461951579432
2002-04-23,72.0333447911468
2002-04-24,71.3098874019401
2002-04-25,71.3489914980742
2002-04-26,69.9933137447327
2002-04-29,69.6478782605766
2002-04-30,70.2996457845221
2002-05-01,71.1599782643625
2002-05-02,70.8862372078405
2002-05-03,70.1171515295849
2002-05-06,68.7419214022925
2002-05-07,68.5007654631301
2002-05-08,71.0491790888268
2002-05-09,70.2279507051205
2002-05-10,68.9048632832788
2002-05-13,70.3061647632966
2002-05-14,71.8378171410333
2002-05-15,71.5575571057368
2002-05-16,71.9290645943857
2002-05-17,72.2810197090837
2002-05-20,71.4988954215116
2002-05-21,70.8471278975661
2002-05-22,71.0035553621507
2002-05-23,71.7596030828573
2002-05-24,70.8406134811643
2002-05-28,70.4560680349664
2002-05-29,69.9346572746477
2002-05-30,69.7391250621615
2002-05-31,69.882514569197
2002-06-03,68.0249784294875
2002-06-04,68.1944340751082
2002-06-05,68.8331688556448
2002-06-06,67.4318673756271
2002-06-07,67.3536533174511
2002-06-10,67.6143616305643
2002-06-11,66.454216089709
2002-06-12,66.8583139098577
2002-06-13,66.1869940119614
2002-06-14,66.0892282316021
2002-06-17,67.8620365485012
2002-06-18,68.4160376403198
2002-06-19,66.8192045995834
2002-06-20,65.9653904467499
2002-06-21,64.9377942154718
2002-06-24,65.2779222682856
2002-06-25,63.8127632715411
2002-06-26,63.9174192142538
2002-06-27,65.0359079762316
2002-06-28,64.7284862545707
2002-07-01,63.4660976153861
2002-07-02,62.1186789252602
2002-07-03,62.4718867633681
2002-07-05,64.9574161827189
2002-07-08,64.146349142402
2002-07-09,62.530752011022
2002-07-10,60.2545312066597
2002-07-11,60.7450967400216
2002-07-12,60.0779243442125
2002-07-15,60.3984258511676
2002-07-16,59.2341516268301
2002-07-17,59.3518873548369
2002-07-18,57.4288737344952
2002-07-19,55.4077411206946
2002-07-22,53.765980494202
2002-07-23,52.2942838941163
2002-07-24,55.4142833026475
2002-07-25,54.9433397365327
2002-07-26,55.9898782328634
2002-07-29,58.7174219442682
2002-07-30,59.4827074467496
2002-07-31,59.6266079780439
2002-08-01,58.0698767484052
2002-08-02,56.7682441747264
2002-08-05,54.792897677373
2002-08-06,56.6374234287263
2002-08-07,57.625096677403
2002-08-08,59.4892450500909
2002-08-09,59.7116373748978
2002-08-12,59.2734001399359
2002-08-13,58.194154658365
2002-08-14,60.3199386362665
2002-08-15,61.1571698257835
2002-08-16,60.9740260140824
2002-08-19,62.3999371518084
2002-08-20,61.7393069379522
2002-08-21,62.6288664258692
2002-08-22,63.2371676872379
2002-08-23,61.8766646332062
2002-08-26,62.3083649189141
2002-08-27,61.5888701114915
2002-08-28,60.2414461886665
2002-08-29,60.2676103378665
2002-08-30,60.0321388818528
2002-09-03,57.7428330594973
2002-09-04,58.56698446372
2002-09-05,58.0698767484052
2002-09-06,58.8678640034279
2002-09-09,59.2995642891359
2002-09-10,59.9798105834528
2002-09-11,59.6069807780977
2002-09-12,58.5081139833671
2002-09-13,58.652013860574
2002-09-16,58.7959137377808
2002-09-17,57.4484957017423
2002-09-18,56.8728955388274
2002-09-19,55.4011989387417
2002-09-20,55.4195794481457
2002-09-23,54.9662400502984
2002-09-24,54.0792600082541
2002-09-25,55.4195794481457
2002-09-26,56.3262694131691
2002-09-27,54.3683498289361
2002-09-30,53.7376119260064
2002-10-01,56.3196979057976
2002-10-02,54.6311588762868
2002-10-03,54.0792600082541
2002-10-04,53.0871641000977
2002-10-07,51.9899378714038
2002-10-08,52.8046457867872
2002-10-09,51.3132086151445
2002-10-10,52.9754668713241
2002-10-11,55.2947497169385
2002-10-14,55.6035442044448
2002-10-15,58.2776128908952
2002-10-16,56.8650252664588
2002-10-17,57.9950945775848
2002-10-18,58.2381930449371
2002-10-21,59.2434319678365
2002-10-22,58.816368744185
2002-10-23,59.2631418908155
2002-10-24,58.0542289456573
2002-10-25,59.2631418908155
2002-10-28,58.8755031122575
2002-10-29,58.1922023486268
2002-10-30,58.7572389752478
2002-10-31,58.1593494109048
2002-11-01,59.3091332441451
2002-11-04,59.8741698707661
2002-11-05,60.3472244477472
2002-11-06,61.1290794254086
2002-11-07,59.6310760025491
2002-11-08,58.9017845426081
2002-11-11,57.9885276693486
2002-11-12,58.4484392315868
2002-11-13,58.5075735996593
2002-11-14,59.61136607957
2002-11-15,60.0515683758484
2002-11-18,59.44711124625
2002-11-19,59.3682676122177
2002-11-20,60.6888777861495
2002-11-21,61.8189464402561
2002-11-22,61.3787448009971
2002-11-25,61.4181692460906
2002-11-26,60.2486708907358
2002-11-27,61.9437820846374
2002-11-29,61.7466789127307
2002-12-02,61.8452278706067
2002-12-03,61.0173874527896
2002-12-04,60.741435390696
2002-12-05,60.0712776418082
2002-12-06,60.465488584757
2002-12-09,58.8032303285774
2002-12-10,59.5916515574556
2002-12-11,59.6442144181567
2002-12-12,59.6376429107852
2002-12-13,58.6981046071752
2002-12-16,60.2158232091685
2002-12-17,59.690205114467
2002-12-18,59.0003380996195
2002-12-19,58.5798463833395
2002-12-20,59.4115237940629
2002-12-23,59.4313291762376
2002-12-24,58.9889948900373
2002-12-26,59.0154036067403
2002-12-27,57.6883974471323
2002-12-30,58.1703471190921
2002-12-31,58.2495726089997
2003-01-02,60.1245426400088
2003-01-03,60.3093977151171
2003-01-06,61.3723226495078
2003-01-07,61.2204789654293
2003-01-08,60.3358064318201
2003-01-09,61.2732917774254
2003-01-10,61.4383421305604
2003-01-13,61.4185367483856
2003-01-14,61.6165991527518
2003-01-15,61.0026118390897
2003-01-16,60.7517320013174
2003-01-17,59.8538627016731
2003-01-21,58.9229760691862
2003-01-22,58.2099572232402
2003-01-23,58.5664666462132
2003-01-24,57.0281960345924
2003-01-27,56.2491583677953
2003-01-28,56.6650885587025
2003-01-29,57.0942201370549
2003-01-30,55.7408052607438
2003-01-31,56.816932242781
2003-02-03,56.9291697839199
2003-02-04,56.3679946220525
2003-02-05,56.0180885336078
2003-02-06,55.7540073083904
2003-02-07,55.0740005136757
2003-02-10,55.4635219878799
2003-02-11,55.0806038482039
2003-02-12,54.202534649123
2003-02-13,54.367585002258
2003-02-14,55.5559501856355
2003-02-18,56.5330449751875
2003-02-19,56.2359563201488
2003-02-20,55.6747864398927
2003-02-21,56.2359563201488
2003-02-24,55.3248803514479
2003-02-25,55.7672139774468
2003-02-26,54.9551642594185
2003-02-27,55.6813844928096
2003-02-28,56.0511012450404
2003-03-03,55.5163341396746
2003-03-04,54.6316668876768
2003-03-05,55.0938058958505
2003-03-06,54.6316668876768
2003-03-07,55.0079816928245
2003-03-10,53.6875788677447
2003-03-11,53.1594157571086
2003-03-12,53.5159251800815
2003-03-13,55.3644911157975
2003-03-14,55.5427428563776
2003-03-17,57.2922779200112
2003-03-18,57.6289819608094
2003-03-19,58.0713155868083
2003-03-20,58.1967558357951
2003-03-21,59.434221518626
2003-03-24,57.4590487034262
2003-03-25,58.0091781535166
2003-03-26,57.7175448215176
2003-03-27,57.7639415606622
2003-03-28,57.4723029261787
2003-03-31,56.1665654617269
2003-04-01,57.02822117713
2003-04-02,58.4068684659052
2003-04-03,58.1284840541742
2003-04-04,58.473148196205
2003-04-07,58.3604717267606
2003-04-08,58.4532645422393
2003-04-09,57.6844023051255
2003-04-10,58.0025533619774
2003-04-11,57.7639415606622
2003-04-14,58.9569972531851
2003-04-15,59.5071313429495
2003-04-16,58.4930318501707
2003-04-17,59.361312357113
2003-04-21,59.420967958684
2003-04-22,60.5411138268834
2003-04-23,61.097877347861
2003-04-24,60.5543733521204
2003-04-25,59.8053987458357
2003-04-28,60.8393818925802
2003-04-29,61.051481271527
2003-04-30,60.9189211481169
2003-05-01,60.9122917169037
2003-05-02,61.7805715610355
2003-05-05,61.6612656603779
2003-05-06,62.2445422665344
2003-05-07,61.899877461693
2003-05-08,61.2768342104157
2003-05-09,62.1252357030662
2003-05-12,62.8874638692929
2003-05-13,62.7747873998485
2003-05-14,62.6422272764385
2003-05-15,63.0399129491532
2003-05-16,62.8808397405642
2003-05-19,61.4093996363102
2003-05-20,61.2834636416289
2003-05-21,61.4093996363102
2003-05-22,62.0191840251612
2003-05-23,62.1451193570319
2003-05-27,63.2321286741343
2003-05-28,63.4110848738784
2003-05-29,63.2453822340762
2003-05-30,64.259481726855
2003-06-02,64.5246066133491
2003-06-03,64.7897321626537
2003-06-04,65.7242977023802
2003-06-05,66.0490735507714
2003-06-06,65.79057743268
2003-06-09,65.121137442258
2003-06-10,65.7839480014668
2003-06-11,66.4799010770676
2003-06-12,66.6853710248012
2003-06-13,65.9894179492003
2003-06-16,67.381324100402
2003-06-17,67.381324100402
2003-06-18,67.321668498831
2003-06-19,66.2943101436258
2003-06-20,66.1486608372925
2003-06-23,65.470142159782
2003-06-24,65.5366626726745
2003-06-25,64.8781043398659
2003-06-26,65.722925962637
2003-06-27,64.9645851974604
2003-06-30,64.9446241875466
2003-07-01,65.5433161209084
2003-07-02,66.3681773989776
2003-07-03,65.6830099297156
2003-07-07,66.9868243553472
2003-07-08,67.2861729828752
2003-07-09,66.907002267681
2003-07-10,66.0555318531583
2003-07-11,66.6808276012794
2003-07-14,67.0067847000491
2003-07-15,66.860437443008
2003-07-16,66.4679598313458
2003-07-17,65.5233604326889
2003-07-18,66.1952256619655
2003-07-21,65.3770131756478
2003-07-22,65.9690509955639
2003-07-23,66.0156158202369
2003-07-24,65.516706984455
2003-07-25,66.6741788095279
2003-07-28,66.4280491201186
